Budapest,34139,1047,47.5,19.0833
Budapest,34139,1048,47.5,19.0833
Budapest,34139,1051,47.4986,19.0499
Budapest,34139,1052,47.4968,19.0555
Budapest,34139,1053,47.4839,19.0597
Budapest,34139,1054,47.5068,19.0526
Budapest,34139,1055,47.5,19.0833
Budapest,34139,1056,47.4926,19.0516
Budapest,34139,1061,47.4996,19.0574
Budapest,34139,1062,47.525,19.0766
Budapest,34139,1063,47.5102,19.0702
Budapest,34139,1064,47.5062,19.069
Budapest,34139,1065,47.4767,19.0851
Budapest,34139,1066,47.5075,19.0589
Budapest,34139,1067,47.5077,19.0602
Budapest,34139,1068,47.5096,19.0717
Budapest,34139,1071,47.5,19.0833
Budapest,34139,1072,47.4997,19.0716
Budapest,34139,1073,47.4992,19.0718
Budapest,34139,1074,47.4768,19.071
Budapest,34139,1075,47.4971,19.0566
Budapest,34139,1076,47.5,19.0833
Budapest,34139,1077,47.5007,19.0786
Budapest,34139,1078,47.5034,19.0821
Budapest,34139,1081,47.4946,19.0776
Budapest,34139,1082,47.514,19.0788
Budapest,34139,1083,47.5,19.0833
Budapest,34139,1084,47.5,19.0833
Budapest,34139,1085,47.497,19.0756
Budapest,34139,1086,47.5,19.0833
Budapest,34139,1087,47.4996,19.0817
Budapest,34139,1088,47.4902,19.0905
Budapest,34139,1089,47.4935,19.0882
Budapest,34139,1091,47.5,19.0833
Budapest,34139,1092,47.5,19.0833
Budapest,34139,1093,47.4919,19.0691
Budapest,34139,1094,47.481,19.0724
Budapest,34139,1095,47.4845,19.0492
Budapest,34139,1096,47.5,19.0833
Budapest,34139,1097,47.4892,19.074
Budapest,34139,1098,47.5,19.0833
Budapest,34139,1101,47.5,19.0833
Budapest,34139,1102,47.5,19.0833
Budapest,34139,1103,47.5,19.0833
Budapest,34139,1104,47.5,19.0833
Budapest,34139,1105,47.5,19.0833
Budapest,34139,1106,47.5032,19.1367
Budapest,34139,1107,47.5,19.0833
Budapest,34139,1108,47.5,19.0833
Budapest,34139,1111,47.482,19.0536
Budapest,34139,1112,47.4734,19.0076
Budapest,34139,1113,47.4748,19.037
Budapest,34139,1114,47.5,19.0833
Budapest,34139,1115,47.5,19.0833
Budapest,34139,1116,47.444,19.041
Budapest,34139,1117,47.501,19.038
Budapest,34139,1118,47.4846,19.0334
Budapest,34139,1119,47.4571,19.0402
Budapest,34139,1121,47.5014,19.0078
Budapest,34139,1122,47.5,19.0833
Budapest,34139,1123,47.4942,19.024
Budapest,34139,1124,47.5,19.0833
Budapest,34139,1125,47.5,19.0833
Budapest,34139,1126,47.5,19.0833
Budapest,34139,1131,47.5,19.0833
Budapest,34139,1132,47.4968,19.0776
Budapest,34139,1133,47.5223,19.0564
Budapest,34139,1134,47.5243,19.0647
Budapest,34139,1135,47.5354,19.0818
Budapest,34139,1136,47.5,19.0833
Budapest,34139,1137,47.5086,19.0624
Budapest,34139,1138,47.5239,19.0455
Budapest,34139,1139,47.5,19.0833
Budapest,34139,1141,47.4992,19.0688
Budapest,34139,1142,47.515,19.0936
Budapest,34139,1143,47.5139,19.1268
Budapest,34139,1144,47.5,19.0833
Budapest,34139,1145,47.5141,19.1038
Budapest,34139,1146,47.5067,19.0836
Budapest,34139,1147,47.5,19.0833
Budapest,34139,1148,47.504,19.1192
Budapest,34139,1149,47.5139,19.1268
Budapest,34139,1151,47.5,19.0833
Budapest,34139,1152,47.5481,19.1306
Budapest,34139,1153,47.5,19.0833
Budapest,34139,1154,47.5,19.0833
Budapest,34139,1155,47.5,19.0833
Budapest,34139,1156,47.5,19.0833
Budapest,34139,1157,47.5,19.0833
Budapest,34139,1158,47.5,19.0833
Budapest,34139,1161,47.5,19.0833
Budapest,34139,1162,47.5,19.0833
Budapest,34139,1163,47.5,19.0833
Budapest,34139,1164,47.5,19.0833
Budapest,34139,1165,47.5,19.0833
Budapest,34139,1171,47.5,19.0833
Budapest,34139,1172,47.5,19.0833
Budapest,34139,1173,47.5231,19.0554
Budapest,34139,1174,47.5,19.0833
Budapest,34139,1181,47.5,19.0833
Budapest,34139,1182,47.5,19.0833
Budapest,34139,1183,47.5,19.0833
Budapest,34139,1184,47.5,19.0833
Budapest,34139,1185,47.5,19.0833
Budapest,34139,1186,47.5,19.0833
Budapest,34139,1188,47.5,19.0833
Budapest,34139,1191,47.5,19.0833
Budapest,34139,1192,47.5,19.0833
Budapest,34139,1193,47.5,19.0833
Budapest,34139,1194,47.5,19.0833
Budapest,34139,1195,47.5,19.0833
Budapest,34139,1196,47.5,19.0833
Budapest,34139,1201,47.5,19.0833
Budapest,34139,1202,47.5,19.0833
Budapest,34139,1203,47.5,19.0833
Budapest,34139,1204,47.5,19.0833
Budapest,34139,1205,47.5,19.0833
Budapest,34139,1211,47.5,19.0833
Budapest,34139,1212,47.484,19.123
Budapest,34139,1213,47.5,19.0833
Budapest,34139,1214,47.5,19.0833
Budapest,34139,1215,47.5,19.0833
Budapest,34139,1221,47.5,19.0833
Budapest,34139,1222,47.5,19.0833
Budapest,34139,1223,47.5,19.0833
Budapest,34139,1224,47.5,19.0833
Budapest,34139,1225,47.5,19.0833
Budapest,34139,1237,47.5,19.0833
Budapest,34139,1238,47.5,19.0833
Budapest,34139,1239,47.5,19.0833
Budapest,34139,1529,47.5,19.0833
Budaörs,23278,2040,47.4531,18.9602
Budaörs,23278,2041,47.45,18.9667
Budaörs,23278,2042,47.45,18.9667
Budaörs,23278,2043,47.45,18.9667
Budaörs,23278,2044,47.45,18.9667
Bugac,32823,6114,46.6889,19.6794
Bugacpusztaháza,33631,6114,46.6889,19.6794
Bugyi,32027,2347,47.2167,19.15
Buj,19707,4483,48.1,21.65
Buják,14234,3047,47.8833,19.55
Buzsák,17358,8695,46.65,17.5833
Bábolna,19363,2943,47.6333,17.9833
Bábonymegyer,28316,8658,46.75,18.1167
Bácsalmás,10719,6430,46.1253,19.3361
Bácsbokod,10180,6453,46.1219,19.1589
Bácsborsód,27234,6454,46.0964,19.1581
Bácsszentgyörgy,08697,6511,45.9722,19.0389
Bácsszőlős,30155,6425,46.15,19.45
Bágyogszovát,28769,9145,47.5833,17.3667
Bálványos,24457,8614,46.7833,17.95
Bánd,14173,8443,47.1167,17.8
Bánfa,07603,7914,45.9833,17.8833
Bánhorváti,25159,3642,48.2333,20.5167
Bánk,24341,2653,47.9333,19.1833
Bánokszentgyörgy,08439,8891,46.5456,16.7872
Bánréve,21953,3654,48.3,20.3667
Bár,24378,7711,46.05,18.7167
Bárdudvarnok,03735,7478,46.3333,17.6833
Bárna,20048,3126,48.1,19.9333
Bársonyos,08624,2883,47.5167,17.9167
Báránd,26693,4161,47.3,21.2333
Báránd,26693,4162,47.3,21.2333
Báta,11712,7149,46.1333,18.7833
Bátaapáti,28909,7164,46.2167,18.6
Bátaszék,08864,7140,46.1833,18.7333
Bátmonostor,03656,6528,46.1,18.9333
Bátonyterenye,33534,3070,47.9667,19.8333
Bátonyterenye,33534,3071,47.9667,19.8333
Bátonyterenye,33534,3072,47.9667,19.8333
Bátor,24022,3336,47.9833,20.2667
Bátorliget,02990,4343,47.8083,22.25
Bátya,11961,6351,46.4833,18.95
Bázakerettye,18698,8887,46.5233,16.7294
Béb,22901,8565,47.35,17.6
Békás,27058,8515,47.3333,17.35
Békés,09760,5630,46.7667,21.1333
Békés,09760,5631,46.7667,21.1333
Békéscsaba,15200,5600,46.6833,21.1
Békéscsaba,15200,5601,46.6833,21.1
Békéscsaba,15200,5602,46.6833,21.1
Békéscsaba,15200,5603,46.6833,21.1
Békéscsaba,15200,5604,46.6833,21.1
Békéscsaba,15200,5605,46.6833,21.1
Békésszentandrás,02680,5561,46.8667,20.4833
Békéssámson,26189,5946,46.4167,20.6333
Bélapátfalva,33260,3346,48.05,20.3667
Bélavár,06910,7589,46.1167,17.2167
Bélmegyer,19390,5643,46.8667,21.1833
Bénye,25098,2216,47.35,19.55
Bér,32911,3045,47.8667,19.5
Bérbaltavár,32124,9831,47.0167,16.9667
Bócsa,08305,6235,46.6,19.5
Bódvalenke,27429,3768,48.55,20.8167
Bódvarákó,33303,3764,48.5167,20.75
Bódvaszilas,05926,3763,48.5333,20.7333
Bókaháza,19929,8741,46.7667,17.1
Bóly,33154,7754,45.9672,18.5183
Bózsva,31006,3994,48.4667,21.4667
Böde,22877,8991,46.8375,16.7206
Bödeháza,04163,8969,46.65,16.4167
Bögöt,11651,9612,47.25,16.8
Bögöte,07296,9675,47.1667,17.0367
Böhönye,26532,8719,46.4,17.4
Bököny,11299,4231,47.7333,21.75
Bölcske,06558,7025,46.7333,18.9667
Börcs,06619,9152,47.6833,17.5
Börzönce,21139,8772,46.5833,16.9
Bük,02431,9737,47.3833,16.75
Bükkaranyos,27890,3554,47.9833,20.7833
Bükkmogyorósd,19406,3648,48.1333,20.3667
Bükkszenterzsébet,10621,3257,48.05,20.1667
Bükkszentkereszt,08022,3557,48.0667,20.6333
Bükkszentmárton,22099,3346,48.0667,20.35
Bükkszék,02963,3335,47.9833,20.1833
Bükkzsérc,32887,3414,47.9667,20.5
Bükkábrány,13596,3422,47.8833,20.6833
Bükkösd,23162,7682,46.1,17.9833
Bürüs,07533,7973,45.9667,17.7667
Büssü,08703,7273,46.4667,17.9667
Büttös,23977,3821,48.4833,21.0167
Bő,05476,9625,47.3667,16.8
Bőcs,05306,3574,48.05,20.9667
Bőny,33950,9073,47.65,17.8667
Bőszénfa,26277,7475,46.2333,17.85
Bősárkány,15501,9167,47.6833,17.25
Cakóháza,27085,9165,47.7,17.2833
Cece,13152,7013,46.7667,18.65
Cegléd,11341,2700,47.1667,19.8
Cegléd,11341,2701,47.1667,19.8
Cegléd,11341,2702,47.1667,19.8
Cegléd,11341,2703,47.1667,19.8
Cegléd,11341,2704,47.1667,19.8
Ceglédbercel,20640,2737,47.2167,19.6833
Ceglédbercel,20640,2738,47.2167,19.6833
Celldömölk,27094,9500,47.25,17.15
Celldömölk,27094,9501,47.25,17.15
Celldömölk,27094,9502,47.25,17.15
Celldömölk,27094,9503,47.25,17.15
Cered,03665,3123,48.15,19.9667
Chernelházadamonya,09876,9624,47.35,16.85
Cibakháza,22938,5462,46.9667,20.2
Cigánd,03939,3973,48.25,21.9
Cikó,19284,7161,46.25,18.5667
Cirák,15954,9364,47.4667,17.0333
Csabacsűd,31334,5551,46.8333,20.65
Csabaszabadi,34078,5609,46.6833,21.0833
Csabdi,30544,2064,47.5167,18.6167
Csabrendek,30924,8474,47.0167,17.3
Csaholc,12928,4967,47.9833,22.7333
Csajág,16072,8163,47.05,18.1833
Csanytelek,22293,6647,46.6,20.1167
Csanytelek,22293,6648,46.6,20.1167
Csanádalberti,02121,6915,46.3333,20.7167
Csanádapáca,20455,5662,46.55,20.8833
Csanádpalota,05379,6913,46.25,20.7333
Csapi,06132,8756,46.5333,17.1
Csapod,08563,9372,47.5167,16.9167
Csarnóta,30614,7811,45.8953,18.2147
Csaroda,29416,4844,48.1667,22.4667
Csataszög,34175,5064,47.2833,20.4
Csatka,33109,2888,47.3667,17.9833
Csatár,23436,8943,46.7833,16.8833
Csebény,21591,7935,46.1833,17.9333
Csegöld,26107,4742,47.8875,22.6875
Csehbánya,20251,8445,47.1833,17.6833
Csehi,19488,9833,47.0333,16.95
Csehimindszent,12724,9834,47.05,16.95
Csempeszkopács,23816,9764,47.15,16.8
Csemő,05184,2713,47.1167,19.7
Csengele,32285,6765,46.5333,19.8667
Csenger,30641,4765,47.8333,22.6833
Csengersima,24095,4743,47.8667,22.7333
Csengerújfalu,26851,4764,47.8,22.6333
Csengőd,12344,6222,46.7167,19.2667
Csenyéte,08493,3837,48.4333,21.05
Csepreg,12140,9735,47.4,16.7167
Cserdi,26082,7683,46.0667,18
Cserháthaláp,21935,2694,47.9833,19.3667
Cserhátsurány,22594,2676,47.9833,19.4333
Cserhátszentiván,32319,3066,47.9333,19.5833
Cserkeszőlő,05795,5465,46.8667,20.1833
Cserkút,03896,7673,46.0667,18.1333
Csernely,28459,3648,48.15,20.35
Cserszegtomaj,07135,8372,46.8,17.2167
Csertalakos,10649,8951,46.65,16.7
Csertő,13851,7900,46.1,17.8167
Csertő,13851,7901,46.1,17.8167
Cserénfa,25681,7472,46.3167,17.8833
Cserépfalu,06974,3413,47.9333,20.5333
Cserépváralja,25575,3417,47.9333,20.5667
Csesznek,24642,8419,47.35,17.8833
Csesztreg,02583,8973,46.7136,16.5203
Csesztve,20145,2678,48.0167,19.2833
Csetény,31699,8417,47.3167,18
Csibrák,11998,7225,46.4667,18.35
Csikvánd,13505,8534,47.4667,17.45
Csikéria,15699,6424,46.1222,19.4789
Csikóstőttős,30094,7341,46.3333,18.1667
Csincse,34111,3442,47.8833,20.7667
Csipkerek,26064,9836,47.0667,16.95
Csitár,05050,2673,48.05,19.4333
Csobaj,20774,3927,48.05,21.35
Csobád,05333,3848,48.2833,21.0333
Csobánka,06822,2014,47.6333,18.9667
Csokonyavisonta,05971,7555,46.0833,17.45
Csokvaomány,14289,3647,48.1667,20.3833
Csolnok,18926,2521,47.7,18.7167
Csoma,08040,7253,46.3667,18.05
Csombárd,02477,7432,46.45,17.6833
Csomád,33118,2161,47.6667,19.2333
Csongrád,05111,6640,46.7,20.15
Csongrád,05111,6641,46.7,20.15
Csongrád,05111,6642,46.7,20.15
Csonkahegyhát,31149,8918,46.7983,16.7242
Csonkamindszent,22576,7940,46.05,17.9667
Csopak,02185,8229,46.9833,17.9333
Csorna,04039,9300,47.6167,17.25
Csorna,04039,9301,47.6167,17.25
Csorvás,26709,5920,46.6333,20.8333
Csurgó,21315,8840,46.2667,17.1
Csurgónagymarton,10603,8840,46.3,17.0833
Csáfordjánosfa,10047,9375,47.4167,16.95
Csákberény,05360,8073,47.35,18.3333
Csákvár,20002,8083,47.4,18.45
Csákvár,20002,8084,47.4,18.45
Csákány,03799,8735,46.5333,17.2833
Csákánydoroszló,03911,9919,46.9708,16.5069
Csánig,26772,9654,47.3944,17.0056
Csány,16841,3015,47.65,19.8333
Csányoszró,19901,7964,45.8819,17.9019
Csárdaszállás,25502,5621,46.8667,20.9333
Császló,09715,4973,47.9167,22.7333
Császár,16416,2858,47.5,18.15
Császártöltés,10472,6239,46.4219,19.1836
Csátalja,26471,6523,46.0333,18.95
Csávoly,16373,6448,46.1892,19.1467
Csécse,30270,3052,47.8667,19.6333
Csém,33640,2949,47.6833,18.1
Csénye,09070,9611,47.2333,16.8667
Csép,18272,2946,47.5833,18.0667
Csépa,13170,5475,46.8,20.1333
Csér,30191,9375,47.4167,16.9333
Csévharaszt,18476,2212,47.3,19.4333
Csévharaszt,18476,2213,47.3,19.4333
Csókakő,21908,8074,47.35,18.2667
Csólyospálos,12025,6135,46.4183,19.8436
Csór,09779,8041,47.2,18.2667
Csót,32878,8558,47.3667,17.6167
Csöde,27492,8999,46.8167,16.5333
Csögle,32814,8495,47.2167,17.2667
Csökmő,12450,4145,47.0333,21.3
Csököly,24314,7526,46.3,17.55
Csömend,27270,8700,46.5667,17.5
Csömend,27270,8701,46.5667,17.5
Csömödér,29364,8957,46.6083,16.6442
Csömör,22804,2141,47.55,19.2333
Csönge,22390,9513,47.3361,17.1139
Csörnyeföld,33978,8873,46.5008,16.6319
Csörög,34333,2135,47.7333,19.1833
Csörötnek,04224,9962,46.9514,16.3764
Csősz,06734,8122,47.0333,18.4167
Csővár,26985,2615,47.8167,19.3333
Cák,08271,9725,47.35,16.5167
Cégénydányád,09681,4732,47.9333,22.55
Cún,11086,7843,45.8125,18.0669
Dabas,09247,2370,47.1833,19.3167
Dabas,09247,2371,47.1833,19.3167
Dabas,09247,2372,47.1833,19.3167
Dabas,09247,2373,47.1833,19.3167
Dabas,09247,2374,47.1833,19.3167
Dabronc,17172,8345,47.0333,17.1667
Dabrony,28237,8485,47.25,17.3333
Dad,33163,2854,47.5167,18.2333
Dalmand,29230,7211,46.5,18.1833
Damak,11350,3780,48.3167,20.8333
Daraboshegy,15990,9917,46.9667,16.5667
Darnó,18795,4737,47.9667,22.6667
Darnózseli,21865,9232,47.85,17.4333
Daruszentmiklós,34342,2423,46.8952,18.8452
Darvas,14678,4144,47.1,21.35
Darány,31352,7988,45.9803,17.5853
Debercsény,07320,2694,47.9667,19.3167
Debrecen,15130,4000,47.7675,21.24
Debrecen,15130,4001,47.7675,21.24
Debrecen,15130,4002,47.7675,21.24
Debrecen,15130,4003,47.7675,21.24
Debrecen,15130,4004,47.7675,21.24
Debrecen,15130,4005,47.7675,21.24
Debrecen,15130,4006,47.7675,21.24
Debrecen,15130,4007,47.7675,21.24
Debrecen,15130,4008,47.7675,21.24
Debrecen,15130,4009,47.7675,21.24
Debrecen,15130,4010,47.7675,21.24
Debrecen,15130,4011,47.7675,21.24
Debrecen,15130,4012,47.7675,21.24
Debrecen,15130,4013,47.7675,21.24
Debrecen,15130,4014,47.7675,21.24
Debrecen,15130,4015,47.7675,21.24
Debrecen,15130,4017,47.7675,21.24
Debrecen,15130,4021,47.7675,21.24
Debrecen,15130,4022,47.7675,21.24
Debrecen,15130,4024,47.7675,21.24
Debrecen,15130,4025,47.7675,21.24
Debrecen,15130,4026,47.7675,21.24
Debrecen,15130,4027,47.7675,21.24
Debrecen,15130,4028,47.7675,21.24
Debrecen,15130,4029,47.7675,21.24
Debrecen,15130,4030,47.7675,21.24
Debrecen,15130,4031,47.7675,21.24
Debrecen,15130,4032,47.7675,21.24
Debrecen,15130,4033,47.7675,21.24
Debrecen,15130,4034,47.7675,21.24
Debrecen,15130,4040,47.7675,21.24
Debrecen,15130,4041,47.7675,21.24
Debrecen,15130,4042,47.7675,21.24
Debrecen,15130,4044,47.7675,21.24
Debrecen,15130,4045,47.7675,21.24
Debrecen,15130,4046,47.7675,21.24
Debrecen,15130,4047,47.7675,21.24
Debrecen,15130,4048,47.7675,21.24
Debrecen,15130,4063,47.6167,21.35
Debrecen,15130,4225,47.6667,21.5167
Debréte,31954,3825,48.5,20.8667
Decs,24989,7144,46.2833,18.7667
Dejtár,12511,2649,48.0333,19.1667
Demecser,17756,4516,48.1167,21.9167
Demjén,08660,3395,47.8333,20.3333
Dencsháza,07773,7915,46,17.8333
Derecske,05573,4130,47.35,21.5667
Derecske,05573,4131,47.35,21.5667
Derekegyház,07834,6621,46.5833,20.3667
Deszk,24077,6772,46.2167,20.25
Detek,10524,3834,48.3333,21.0333
Detk,09201,3275,47.75,20.1
Devecser,32276,8460,47.1,17.4333
Devecser,32276,8461,47.1,17.4333
Dinnyeberki,11952,7683,46.0833,17.95
Dinnyeberki,11952,7691,46.0833,17.95
Dinnyeberki,11952,7693,46.0833,17.95
Diósberény,11688,7072,46.5333,18.45
Diósd,24013,2049,47.4,18.95
Diósd,24013,2050,47.4,18.95
Diósjenő,06743,2643,47.95,19.05
Dióskál,28778,8764,46.6667,17.05
Diósviszló,32373,7817,45.8772,18.1633
Doba,10870,8482,47.1667,17.3833
Doboz,33190,5624,46.7333,21.25
Dobri,25885,8874,46.5167,16.5833
Dobronhegy,32708,8917,46.8167,16.75
Domaháza,25690,3627,48.1833,20.1167
Domaszék,13383,6781,46.2492,20.0111
Dombegyház,24031,5836,46.3333,21.1333
Dombiratos,22132,5745,46.4167,21.1167
Dombrád,14508,4492,48.2333,21.9333
Dombóvár,07685,7200,46.3833,18.1167
Dombóvár,07685,7201,46.3833,18.1167
Dombóvár,07685,7202,46.3833,18.1167
Dombóvár,07685,7203,46.3833,18.1167
Domony,04808,2182,47.65,19.4333
Domoszló,07515,3263,47.8333,20.1167
Dormánd,30261,3374,47.7167,20.4167
Dorog,10490,2510,47.7167,18.7333
Dorog,10490,2511,47.7167,18.7333
Dorog,10490,2512,47.7167,18.7333
Dorogháza,24439,3153,47.9833,19.9
Dozmat,16151,9791,47.2333,16.5167
Drágszél,07524,6342,46.4667,19.05
Drávacsehi,28617,7851,45.8128,18.1672
Drávacsepely,28121,7846,45.8292,18.1386
Drávafok,17419,7967,45.8864,17.76
Drávagárdony,13611,7977,45.95,17.6167
Drávaiványi,32391,7960,45.85,17.8167
Drávakeresztúr,09159,7967,45.8333,17.7667
Drávapalkonya,22734,7851,45.8031,18.1789
Drávapiski,12380,7843,45.84,18.1011
Drávaszabolcs,28608,7851,45.8058,18.2114
Drávaszerdahely,30030,7847,45.8358,18.1633
Drávasztára,21698,7960,45.8167,17.8167
Drávatamási,15884,7979,45.9444,17.5694
Drégelypalánk,08156,2646,48.05,19.05
Dubicsány,27669,3635,48.2833,20.5
Dudar,02936,8416,47.3,17.95
Duka,02927,9556,47.181,17.0929
Dunaalmás,33835,2545,47.7333,18.3333
Dunabogdány,25362,2023,47.7833,19.0333
Dunaegyháza,21069,6323,46.8333,18.95
Dunafalva,12566,6513,46.0611,18.9611
Dunaföldvár,31501,7020,46.8,18.9333
Dunaföldvár,31501,7021,46.8,18.9333
Dunaharaszti,09584,2330,47.35,19.0833
Dunaharaszti,09584,2331,47.35,19.0833
Dunaharaszti,09584,2332,47.35,19.0833
Dunakeszi,18616,2120,47.6333,19.1333
Dunakeszi,18616,2121,47.6333,19.1333
Dunakeszi,18616,2122,47.6333,19.1333
Dunakeszi,18616,2123,47.6333,19.1333
Dunakiliti,27739,9225,47.9667,17.2833
Dunapataj,07861,6328,46.64,19.0022
Dunaremete,02079,9235,47.8833,17.4333
Dunaszeg,21078,9174,47.7667,17.55
Dunaszekcső,09186,7712,46.0833,18.7667
Dunaszekcső,09186,7714,46.0833,18.7667
Dunaszekcső,09186,7715,46.0833,18.7667
Dunaszentbenedek,11606,6333,46.6,18.9
Dunaszentgyörgy,09539,7135,46.5333,18.8333
Dunaszentmiklós,24101,2897,47.7,18.3833
Dunaszentpál,15875,9175,47.7833,17.5
Dunasziget,10454,9226,47.9333,17.3667
Dunatetétlen,14766,6325,46.75,19.1167
Dunavarsány,20534,2336,47.2833,19.0667
Dunavecse,07612,6087,46.9167,18.9833
Dunaújváros,03115,2400,46.9833,18.9333
Dunaújváros,03115,2401,46.9833,18.9333
Dunaújváros,03115,2402,46.9833,18.9333
Dunaújváros,03115,2403,46.9833,18.9333
Dunaújváros,03115,2404,46.9833,18.9333
Dunaújváros,03115,2405,46.9833,18.9333
Dunaújváros,03115,2406,46.9833,18.9333
Dunaújváros,03115,2407,46.9833,18.9333
Dunaújváros,03115,2408,46.9833,18.9333
Dusnok,04109,6353,46.3833,18.9667
Dág,22910,2522,47.6667,18.7167
Dáka,20154,8592,47.2833,17.4333
Dámóc,07719,3978,48.3667,22.0333
Dánszentmiklós,31811,2735,47.2167,19.55
Dány,18397,2118,47.5167,19.55
Dávod,10533,6524,45.995,18.9172
Dédestapolcsány,04686,3643,48.1833,20.4833
Dég,32753,8135,46.8667,18.45
Délegyháza,09973,2337,47.25,19.0667
Dénesfa,32595,9365,47.45,17.0333
Dévaványa,24819,5510,47.0333,20.9667
Dóc,30535,6766,46.4333,20.1333
Döbröce,07782,8357,46.9333,17.2
Döbrököz,02565,7228,46.4167,18.25
Döbrönte,29470,8597,47.2333,17.55
Döbrönte,29470,8598,47.2333,17.55
Döbörhegy,20695,9914,46.9833,16.7
Döge,03647,4495,48.2667,22.0833
Dömsöd,29647,2344,47.0833,19
Dömös,06594,2027,47.7667,18.9167
Dör,21917,9147,47.6,17.3
Dörgicse,06363,8244,46.9167,17.7167
Döröske,03036,9913,47.0167,16.7
Dötk,16009,8799,46.95,17.0167
Dövény,06123,3721,48.35,20.55
Dúzs,19202,7224,46.4833,18.3833
Ebergőc,26347,9451,47.5667,16.8167
Ebes,14614,4211,47.4667,21.5
Ecseg,04251,3053,47.9,19.6
Ecsegfalva,09432,5515,47.15,20.9167
Ecseny,10861,7457,46.55,17.85
Ecser,24518,2233,47.45,19.3333
Ecséd,17181,3013,47.7333,19.7833
Edde,03489,7443,46.5167,17.7167
Edelény,10728,3780,48.3,20.7333
Edve,22442,9343,47.45,17.1333
Eger,20491,3300,47.9058,20.3709
Eger,20491,3301,47.9,20.3833
Eger,20491,3302,47.9,20.3833
Eger,20491,3303,47.9,20.3833
Eger,20491,3304,47.9,20.3833
Eger,20491,3305,47.9,20.3833
Egeralja,33871,8497,47.2333,17.25
Egeraracsa,24262,8765,46.6667,17.0833
Egerbakta,12821,3321,47.9333,20.3
Egerbocs,26019,3337,48.0333,20.2667
Egercsehi,16610,3341,48.05,20.2833
Egerfarmos,02981,3379,47.7167,20.55
Egerlövő,05865,3461,47.7167,20.6333
Egerszalók,24758,3394,47.8667,20.3333
Egerszólát,13648,3328,47.8833,20.2667
Egervár,33428,8913,46.9336,16.8553
Egervölgy,28796,9684,47.1167,16.9167
Egerág,28918,7763,45.9839,18.3047
Egyed,20288,9314,47.5167,17.35
Egyek,15741,4069,47.6333,20.9
Egyházasdengeleg,17659,3043,47.8,19.5667
Egyházasfalu,15237,9473,47.4667,16.7667
Egyházasgerge,05980,3185,48.1833,19.65
Egyházasharaszti,16498,7824,45.8094,18.3336
Egyházashetye,10232,9554,47.1667,17.1167
Egyházashollós,30429,9781,47.05,16.6833
Egyházaskesző,10445,8523,47.4167,17.3333
Egyházaskozár,27401,7347,46.3333,18.3167
Egyházasrádóc,25946,9783,47.0833,16.6167
Elek,32957,5742,46.5333,21.25
Ellend,06099,7744,46.05,18.3833
Előszállás,20358,2424,46.8333,18.8167
Emőd,04677,3432,47.9333,20.8167
Encs,33048,3860,48.3333,21.1333
Encs,33048,3861,48.3333,21.1333
Encsencs,32328,4374,47.7333,22.1167
Endrefalva,25496,3165,48.1333,19.5833
Endrőc,28273,7973,45.9294,17.7586
Enese,15033,9143,47.65,17.4167
Enying,02802,8130,46.9333,18.25
Enying,02802,8131,46.9333,18.25
Eperjes,22992,6624,46.6833,20.5667
Eperjeske,18528,4646,48.35,22.2167
Eplény,33941,8413,47.2167,17.9167
Epöl,29638,2526,47.65,18.65
Ercsi,23603,2451,47.25,18.9
Ercsi,23603,2453,47.25,18.9
Erdőbénye,25326,3932,48.2667,21.3667
Erdőhorváti,22503,3935,48.3167,21.4333
Erdőkertes,13480,2113,47.6667,19.3167
Erdőkövesd,28556,3252,48.0333,20.1
Erdőkürt,22655,2176,47.7667,19.4667
Erdősmecske,18704,7723,46.1833,18.5167
Erdősmárok,25821,7735,46.05,18.55
Erdőtarcsa,21795,2177,47.7667,19.55
Erdőtelek,24235,3358,47.6833,20.3167
Erk,20118,3295,47.6167,20.0833
Erzsébet,13499,7661,46.1,18.4667
Eszteregnye,06178,8882,46.4667,16.8833
Esztergom,25131,2500,47.8,18.75
Esztergom,25131,2501,47.8,18.75
Esztergom,25131,2503,47.8,18.75
Esztergom,25131,2509,47.8,18.75
Esztergályhorváti,15769,8742,46.7,17.1167
Esztár,25469,4124,47.2833,21.7833
Ete,06664,2947,47.5,18.0333
Etes,15370,3136,48.1167,19.7167
Etyek,02316,2091,47.45,18.75
Fadd,18980,7133,46.4667,18.8333
Fajsz,03230,6352,46.4167,18.9167
Fancsal,12557,3855,48.35,21.0667
Farkasgyepű,10250,8582,47.2,17.6333
Farkasgyepű,10250,8591,47.2,17.6333
Farmos,09122,2765,47.3667,19.85
Farád,33996,9321,47.6,17.2
Fazekasboda,17835,7732,46.1167,18.4833
Fedémes,12432,3255,48.0333,20.2
Fegyvernek,16647,5231,47.2667,20.5333
Fehérgyarmat,18971,4900,47.9833,22.5167
Fehérgyarmat,18971,4901,47.9833,22.5167
Fehértó,06956,9163,47.6833,17.35
Fehérvárcsurgó,32203,8052,47.3,18.2667
Feked,04543,7724,46.1667,18.5667
Feketeerdő,32717,9211,47.9333,17.2833
Felcsút,29939,8086,47.45,18.5833
Feldebrő,20747,3352,47.8167,20.25
Felgyő,22646,6645,46.65,20.1
Felpéc,33251,9122,47.5167,17.6
Felsőberecki,08174,3985,48.3667,21.7
Felsőcsatár,13587,9794,47.2167,16.45
